episode_index,global_step,episode_reward,episode_length,epsilon,crashed,mean_speed
549,7088,7.090572,10,0.915842,1,23.504085
550,7115,19.115209,27,0.915521,1,21.564083
551,7141,19.146782,26,0.915212,1,22.654517
552,7166,17.894759,25,0.914916,1,22.443638
553,7170,2.955271,4,0.914868,1,26.272804
554,7195,18.744534,25,0.914571,1,23.190594
555,7215,13.868097,20,0.914334,1,21.268439
556,7229,10.404393,14,0.914168,1,24.110021
557,7235,3.726198,6,0.914096,1,22.117407
558,7245,8.760178,10,0.913977,1,28.380025
559,7252,5.957167,7,0.913894,1,27.942249
560,7282,21.885334,30,0.913538,0,22.172537
561,7294,9.993248,12,0.913396,1,27.227873
562,7299,3.514684,5,0.913336,1,25.970797
563,7310,8.476896,11,0.913206,1,25.157681
564,7323,8.618308,13,0.913051,1,21.459294
565,7331,6.955326,8,0.912956,1,28.136586
566,7361,22.083035,30,0.9126,0,22.133489
567,7391,21.844183,30,0.912244,0,21.867685
568,7396,3.052207,5,0.912184,1,21.678848
569,7406,6.569457,10,0.912066,1,20.864665
570,7433,19.625901,27,0.911745,1,22.10294
571,7444,7.367364,11,0.911614,1,21.461212
572,7449,3.455568,5,0.911555,1,25.673528
573,7453,2.759509,4,0.911508,1,24.5005
574,7459,3.997127,6,0.911436,1,23.29962
575,7474,10.893439,15,0.911258,1,23.586464
576,7479,2.963674,5,0.911199,1,21.039443
577,7488,6.992786,9,0.911092,1,25.492797
578,7495,5.786473,7,0.911009,1,28.104927
579,7501,4.79017,6,0.910937,1,26.572556
580,7514,10.002818,13,0.910783,1,24.597521
581,7529,13.361568,15,0.910605,1,28.253169
582,7533,2.162554,4,0.910558,1,19.196997
583,7540,5.358545,7,0.910474,1,26.068202
584,7544,2.131758,4,0.910427,1,19.1582
585,7574,20.88697,30,0.910071,0,20.701018
586,7592,13.763055,18,0.909857,1,24.449101
587,7622,23.912933,30,0.909501,0,24.201018
588,7637,12.046514,15,0.909323,1,25.33951
589,7657,14.353609,20,0.909085,1,22.668039
590,7667,6.845193,10,0.908966,1,22.969655
591,7679,9.199052,12,0.908824,1,25.035335
592,7702,15.83696,23,0.908551,1,21.526869
593,7711,7.799921,9,0.908444,1,28.552161
594,7719,6.359028,8,0.908349,1,25.775478
595,7734,10.960932,15,0.908171,1,23.400756
596,7764,22.602941,30,0.907814,0,22.534352
597,7794,20.971514,30,0.907458,0,20.834336
598,7807,9.845837,13,0.907304,1,24.326473
599,7828,17.203676,21,0.907054,1,26.148593
600,7835,5.159891,7,0.906971,1,25.353322
601,7840,4.120535,5,0.906912,1,29.020572
602,7857,15.18976,17,0.90671,1,27.706477
603,7861,2.596465,4,0.906663,1,23.14787
604,7864,1.597429,3,0.906627,1,23.908819
605,7886,19.760278,22,0.906366,1,27.778275
606,7904,13.493831,18,0.906152,1,23.640253
607,7919,11.7965,15,0.905974,1,25.513743
608,7929,7.798299,10,0.905855,1,25.254035
609,7957,20.908042,28,0.905523,1,23.275589
610,7966,6.803435,9,0.905416,1,25.169886
611,7984,13.896287,18,0.905202,1,24.513573
612,7990,5.076511,6,0.905131,1,28.995034
613,8008,15.757869,18,0.904917,1,27.505068
614,8012,2.399329,4,0.904869,1,22.109008
615,8019,4.329545,7,0.904786,1,20.151871
616,8025,4.358761,6,0.904715,1,25.014012
617,8038,11.191609,13,0.904561,1,27.716834
618,8041,1.958373,3,0.904525,1,24.669085
619,8046,3.560645,5,0.904466,1,24.6004
620,8050,2.959217,4,0.904418,1,26.004
621,8060,6.685908,10,0.904299,1,22.515656
622,8068,5.965891,8,0.904204,1,24.875907
623,8083,13.360609,15,0.904026,1,28.16521
624,8098,10.921218,15,0.903848,1,24.000002
625,8112,10.97893,14,0.903682,1,25.597269
626,8142,22.673221,30,0.903326,0,22.672537
627,8152,7.096686,10,0.903207,1,23.504224
628,8177,17.54456,25,0.90291,1,21.468085
629,8199,17.027249,22,0.902649,1,24.065244
630,8229,20.539909,30,0.902293,0,20.201018
631,8247,13.453762,18,0.902079,1,23.802398
632,8250,1.960209,3,0.902043,1,23.729121
633,8254,2.959217,4,0.901996,1,26.560797
634,8278,16.903467,24,0.901711,1,22.100995
635,8287,7.959012,9,0.901604,1,28.343632
636,8290,1.764923,3,0.901568,1,23.347427
637,8300,8.046952,10,0.901449,1,25.77473
638,8330,23.069578,30,0.901093,0,23.299818
639,8337,5.000233,7,0.90101,1,23.70517
640,8346,7.555353,9,0.900903,1,27.23252
641,8357,9.407344,11,0.900772,1,27.918086
642,8382,16.736938,25,0.900476,1,20.442511
643,8387,3.758507,5,0.900416,1,26.495482
644,8402,11.325338,15,0.900238,1,24.276381
645,8409,5.200449,7,0.900155,1,24.913706
646,8439,21.060081,30,0.899799,0,21.000029
647,8448,7.716302,9,0.899692,1,28.344754
648,8477,20.151853,29,0.899347,1,21.50143
649,8494,12.13279,17,0.899146,1,22.419089
650,8511,13.995593,17,0.898944,1,25.793219
651,8524,11.39814,13,0.898789,1,27.572665
652,8530,3.613891,6,0.898718,1,20.031327
653,8533,1.764923,3,0.898683,1,24.14964
654,8536,1.958373,3,0.898647,1,24.021175
655,8540,2.794337,4,0.898599,1,24.621241
656,8546,4.757953,6,0.898528,1,26.179635
657,8553,5.209353,7,0.898445,1,25.177575
658,8566,10.089223,13,0.898291,1,24.842552
659,8587,19.18749,21,0.898041,1,28.654023
660,8595,6.359476,8,0.897946,1,26.26054
661,8601,4.005682,6,0.897875,1,24.309074
662,8603,1.278391,2,0.897851,1,29.499772
663,8612,7.788594,9,0.897744,1,27.302546
664,8615,1.764923,3,0.897709,1,23.347427
665,8624,6.008128,9,0.897602,1,21.589383
666,8638,12.589601,14,0.897436,1,28.246669
667,8641,1.960209,3,0.8974,1,24.669085
668,8648,4.529524,7,0.897317,1,22.882176
669,8656,6.207306,8,0.897222,1,25.178432
670,8663,5.126875,7,0.897139,1,25.571973
671,8679,13.838426,16,0.896949,1,27.417698
672,8683,2.959217,4,0.896901,1,25.193363
673,8688,3.758123,5,0.896842,1,26.495482
674,8711,17.588409,23,0.896569,1,23.869883
675,8720,7.198732,9,0.896462,1,26.227265
676,8725,3.362749,5,0.896402,1,24.008456
677,8740,12.441969,15,0.896224,1,26.173468
678,8748,6.189552,8,0.896129,1,25.044916
679,8752,2.719202,4,0.896082,1,26.248934
680,8781,23.968711,29,0.895737,1,25.855996
681,8785,2.957371,4,0.89569,1,26.272804
682,8803,12.951378,18,0.895476,1,22.510717
683,8807,2.761346,4,0.895429,1,24.751814
684,8831,18.934835,24,0.895144,1,24.635133
685,8853,20.00656,22,0.894883,1,28.186031
686,8862,7.755114,9,0.894776,1,27.356035
687,8871,6.290705,9,0.894669,1,23.605433
688,8879,5.175979,8,0.894574,1,21.798763
689,8897,16.841919,18,0.89436,1,29.353365
690,8900,1.598207,3,0.894324,1,21.465249
691,8918,16.159861,18,0.894111,1,27.985056
692,8924,4.157973,6,0.894039,1,22.92584
693,8931,5.397767,7,0.893956,1,25.492086
694,8937,4.561489,6,0.893885,1,25.932482
695,8945,5.252588,8,0.89379,1,21.880101
696,8950,3.761176,5,0.893731,1,26.017059
697,8958,7.275353,8,0.893636,1,29.871181
698,8976,13.702599,18,0.893422,1,24.454397
699,8980,2.452478,4,0.893374,1,24.600497
700,8986,3.998632,6,0.893303,1,22.784046
701,8995,7.006389,9,0.893196,1,25.565694
702,9002,5.756075,7,0.893113,1,27.496892
703,9012,8.165286,10,0.892994,1,26.396657
704,9021,7.353628,9,0.892888,1,27.246312
705,9032,7.881835,11,0.892757,1,22.888704
706,9039,5.792279,7,0.892674,1,27.710319
707,9044,3.92233,5,0.892614,1,28.020645
708,9048,2.599059,4,0.892567,1,24.327673
709,9061,9.410295,13,0.892413,1,23.083939
710,9072,9.589095,11,0.892282,1,27.768488
711,9087,10.297043,15,0.892104,1,21.404769
712,9094,5.082215,7,0.892021,1,24.027557
713,9097,1.598207,3,0.891985,1,21.218853
714,9124,20.453715,27,0.891664,1,23.532077
715,9141,12.80866,17,0.891463,1,23.894173
716,9151,7.997474,10,0.891344,1,25.847905
717,9159,5.023951,8,0.891249,1,21.6754
718,9183,17.620599,24,0.890964,1,22.712124
719,9193,7.601261,10,0.890845,1,24.843628
720,9198,3.560252,5,0.890786,1,25.494651
721,9203,3.092137,5,0.890726,1,21.051386
722,9233,22.103175,30,0.89037,1,22.752373
723,9243,8.957162,10,0.890251,1,28.664021
724,9267,18.665766,24,0.889966,1,24.170952
725,9284,13.328693,17,0.889764,1,24.92943
726,9298,11.798082,14,0.889598,1,26.816359
727,9307,7.369221,9,0.889491,1,27.254597
728,9315,5.565494,8,0.889396,1,23.135326
729,9320,3.562482,5,0.889337,1,25.016815
730,9323,1.764923,3,0.889301,1,23.734909
731,9342,17.158244,19,0.889076,1,28.160198
732,9359,14.19761,17,0.888874,1,26.14053
733,9363,2.757291,4,0.888826,1,25.309394
734,9374,8.959872,11,0.888696,1,26.18311
735,9386,10.990678,12,0.888553,1,29.330787
736,9416,26.609341,30,0.888197,0,26.827463
737,9426,8.453449,10,0.888078,1,27.83606
738,9450,17.590037,24,0.887793,1,22.849401
739,9461,9.758298,11,0.887663,1,28.433282
740,9466,3.054833,5,0.887603,1,21.678848
741,9478,8.578733,12,0.887461,1,23.202982
742,9484,4.38634,6,0.887389,1,26.122375
743,9511,23.134326,27,0.887069,1,27.005391
744,9516,3.092137,5,0.887009,1,22.006784
745,9522,3.609098,6,0.886938,1,20.187128
746,9528,4.78655,6,0.886867,1,27.781554
747,9533,3.200465,5,0.886807,1,22.687206
748,9547,9.415168,14,0.886641,1,21.312128
749,9549,0.966017,2,0.886618,1,23.102363
750,9574,18.352702,25,0.886321,1,23.151341
751,9592,12.788874,18,0.886107,1,22.45855
752,9599,5.356445,7,0.886024,1,26.257108
753,9629,21.440117,30,0.885668,1,22.08653
754,9636,6.050677,7,0.885584,1,29.051509
755,9649,8.678221,13,0.88543,1,21.349115
756,9660,8.363048,11,0.885299,1,24.770738
757,9666,4.08353,6,0.885228,1,23.347107
758,9669,1.84979,3,0.885193,1,26.122547
759,9693,20.459942,24,0.884907,1,26.668378
760,9715,18.530852,22,0.884646,1,26.191105
761,9721,4.957168,6,0.884575,1,27.515441
762,9751,22.483644,30,0.884219,0,22.534352
763,9767,11.980186,16,0.884029,1,23.827759
764,9774,5.672849,7,0.883946,1,27.710047
765,9804,26.735265,30,0.883589,0,27.133289
766,9817,11.360581,13,0.883435,1,28.093601
767,9838,16.009911,21,0.883186,1,23.553684
768,9844,4.757953,6,0.883114,1,27.536128
769,9860,13.162315,16,0.882924,1,25.75489
770,9890,25.333382,30,0.882568,0,25.470545
771,9896,3.850318,6,0.882497,1,22.239135
772,9906,7.127298,10,0.882378,1,23.435745
773,9920,11.682586,14,0.882212,1,26.435177
774,9931,7.101281,11,0.882081,1,20.552094
775,9938,4.88469,7,0.881998,1,22.90945
776,9947,7.758299,9,0.881891,1,27.788076
777,9954,5.358556,7,0.881808,1,25.727316
778,9976,15.670994,22,0.881547,1,22.671853
779,10006,25.34555,30,0.881191,0,25.465683
780,10014,6.207319,8,0.881096,1,25.150469
781,10020,4.003463,6,0.881024,1,24.093972
782,10023,2.273971,3,0.880989,1,29.658198
783,10030,4.645386,7,0.880906,1,22.170759
784,10038,5.20942,8,0.880811,1,22.026904
785,10042,2.566054,4,0.880763,1,25.051643
786,10065,20.561036,23,0.88049,1,27.739764
787,10069,2.131758,4,0.880443,1,21.3332
788,10072,1.958373,3,0.880407,1,24.040843
789,10075,1.653941,3,0.880371,1,24.46733
790,10081,4.761147,6,0.8803,1,26.334014
791,10089,6.454054,8,0.880205,1,27.29118
792,10119,21.140927,30,0.879849,0,21.195315
793,10125,4.754291,6,0.879777,1,25.862772
794,10145,16.011671,20,0.87954,1,25.061889
795,10153,5.090925,8,0.879445,1,21.053428
796,10164,7.415304,11,0.879314,1,21.822003
797,10185,18.098377,21,0.879065,1,27.013478
798,10190,3.486514,5,0.879006,1,25.829112
799,10199,5.742356,9,0.878899,1,21.706809
800,10202,1.960209,3,0.878863,1,26.761903
801,10209,5.358545,7,0.87878,1,25.727316
802,10235,17.651223,26,0.878471,1,21.000436
803,10240,2.92728,5,0.878412,1,20.685534
804,10249,6.484189,9,0.878305,1,23.465209
805,10254,4.054115,5,0.878246,1,28.672119
806,10259,3.765991,5,0.878186,1,27.041654
807,10270,9.323591,11,0.878056,1,27.74443
808,10280,7.68802,10,0.877937,1,25.005085
809,10289,5.857767,9,0.87783,1,21.299111
810,10293,2.851196,4,0.877783,1,27.090443
811,10315,16.425979,22,0.877521,1,23.347944
812,10334,14.893071,19,0.877296,1,24.57734
813,10347,10.841309,13,0.877141,1,26.495028
814,10354,5.356716,7,0.877058,1,25.727316
815,10358,2.518647,4,0.877011,1,25.0
816,10366,5.209129,8,0.876916,1,21.390346
817,10396,23.553203,30,0.876559,0,23.666495
818,10405,5.8909,9,0.876452,1,21.300434
819,10425,13.985945,20,0.876215,1,22.002101
820,10443,16.195687,18,0.876001,1,27.971469
821,10451,5.564962,8,0.875906,1,23.279672
822,10454,1.960209,3,0.875871,1,25.028024
823,10460,4.75612,6,0.875799,1,26.189124
824,10462,0.966017,2,0.875776,1,25.103286
825,10470,6.957171,8,0.875681,1,27.548582
826,10488,14.169988,18,0.875467,1,24.449594
827,10499,7.925486,11,0.875336,1,23.294832
828,10529,22.946378,30,0.87498,0,23.32847
829,10532,1.958373,3,0.874944,1,24.669085
830,10539,4.798232,7,0.874861,1,23.900933
831,10541,0.966017,2,0.874837,1,25.103286
832,10543,0.928064,2,0.874814,1,25.095656
833,10553,8.406133,10,0.874695,1,27.124435
834,10561,5.026498,8,0.8746,1,21.683338
835,10581,13.92374,20,0.874362,1,22.075309
836,10597,13.653247,16,0.874173,1,27.123091
837,10613,12.248341,16,0.873982,1,24.612276
838,10626,9.769452,13,0.873828,1,24.536729
839,10642,13.990922,16,0.873638,1,27.528328
840,10645,1.960209,3,0.873603,1,24.021175
841,10658,10.46985,13,0.873448,1,25.773146
842,10668,8.75236,10,0.873329,1,27.620432
843,10683,13.008406,15,0.873151,1,27.586688
844,10701,14.478368,18,0.872938,1,25.320904
845,10707,4.400026,6,0.872866,1,25.071481
846,10713,4.003463,6,0.872795,1,23.072672
847,10723,9.072136,10,0.872676,1,29.396945
848,10728,3.756265,5,0.872617,1,25.077072
849,10736,6.758299,8,0.872522,1,27.97504
850,10747,8.436808,11,0.872391,1,25.612101
851,10750,1.960209,3,0.872356,1,25.028024
852,10771,15.431969,21,0.872106,1,23.213203
853,10784,10.589449,13,0.871952,1,25.790653
854,10790,4.567268,6,0.871881,1,26.715091
855,10796,4.124824,6,0.871809,1,24.499338
856,10824,20.788699,28,0.871477,1,23.404541
857,10838,12.5523,14,0.871311,1,28.485737
858,10862,18.487501,24,0.871026,1,24.026
859,10886,17.4094,24,0.870741,1,22.568468
860,10898,10.557572,12,0.870598,1,27.673187
861,10919,17.409981,21,0.870349,1,25.85772
862,10922,1.767153,3,0.870313,1,22.646986
863,10947,18.711271,25,0.870016,1,23.335425
864,10956,7.760149,9,0.869909,1,28.357424
865,10959,1.600037,3,0.869874,1,20.846765
866,10986,19.235597,27,0.869553,1,21.96341
867,10996,7.649248,10,0.869434,1,24.979918
868,11001,3.567297,5,0.869375,1,25.490616
869,11011,8.471715,10,0.869256,1,27.897457
870,11017,4.959018,6,0.869185,1,27.169086
871,11034,12.540935,17,0.868983,1,23.836265
872,11037,1.958373,3,0.868947,1,24.021175
873,11059,16.368183,22,0.868686,1,23.276169
874,11072,9.95758,13,0.868532,1,24.748807
875,11081,7.191251,9,0.868425,1,25.942933
876,11090,6.243534,9,0.868318,1,22.799529
877,11094,2.399343,4,0.868271,1,23.076633
878,11101,4.651327,7,0.868188,1,22.633689
879,11107,4.756104,6,0.868116,1,27.079687
880,11125,15.960615,18,0.867903,1,27.846908
881,11135,8.0541,10,0.867784,1,26.836644
882,11143,5.854837,8,0.867689,1,25.416598
883,11158,12.761757,15,0.867511,1,26.867635
884,11172,10.726828,14,0.867344,1,24.328266
885,11177,3.560645,5,0.867285,1,25.759397
886,11195,14.171902,18,0.867071,1,24.943183
887,11200,3.36535,5,0.867012,1,23.22102
888,11214,11.240315,14,0.866846,1,25.74492
889,11235,15.10163,21,0.866596,1,22.200068
890,11240,3.565067,5,0.866537,1,25.009884
891,11245,3.216294,5,0.866478,1,24.041265
892,11251,5.277195,6,0.866406,1,29.828246
893,11267,14.15781,16,0.866216,1,27.818216
894,11276,7.788317,9,0.866109,1,27.89468
895,11279,1.958373,3,0.866074,1,23.456451
896,11296,12.479227,17,0.865872,1,23.729124
897,11314,12.6741,18,0.865658,1,22.312913
898,11316,1.276554,2,0.865634,1,29.499772
899,11332,12.724419,16,0.865444,1,25.214826
900,11341,6.286664,9,0.865337,1,22.900513
901,11361,13.713642,20,0.8651,1,21.570586
902,11380,16.481657,19,0.864874,1,26.850445
903,11385,3.40935,5,0.864815,1,24.016571
904,11394,7.010291,9,0.864708,1,25.133758
905,11409,13.189777,15,0.86453,1,27.400673
906,11422,11.006543,13,0.864376,1,26.89443
907,11433,9.319398,11,0.864245,1,27.736657
908,11443,8.397761,10,0.864126,1,27.152907
909,11450,5.794133,7,0.864043,1,26.531843
910,11452,1.276554,2,0.864019,1,29.499772
911,11460,5.409266,8,0.863924,1,22.419544
912,11469,7.082151,9,0.863818,1,25.565849
913,11477,6.847973,8,0.863722,1,28.54507
914,11482,3.959047,5,0.863663,1,27.760046
915,11487,4.050416,5,0.863604,1,28.672119
916,11503,12.760791,16,0.863414,1,24.850127
917,11528,19.697703,25,0.863117,1,24.552013
918,11534,5.050589,6,0.863046,1,28.893428
919,11550,14.354645,16,0.862856,1,28.130793
920,11563,11.847897,13,0.862701,1,29.104736
921,11575,9.995004,12,0.862559,1,26.540516
922,11581,4.987566,6,0.862488,1,28.622414
923,11593,9.768339,12,0.862345,1,26.35041
924,11623,22.0005,30,0.861989,0,22.36768
925,11633,7.603893,10,0.86187,1,25.197023
926,11638,3.959047,5,0.861811,1,27.760046
927,11647,7.472262,9,0.861704,1,26.23723
928,11668,16.605403,21,0.861454,1,24.516577
929,11675,4.850329,7,0.861371,1,23.378265
930,11683,6.360221,8,0.861276,1,26.405519
931,11691,6.957162,8,0.861181,1,27.876822
932,11694,1.960209,3,0.861146,1,24.334
933,11712,15.560689,18,0.860932,1,27.291342
934,11723,9.402212,11,0.860801,1,27.31173
935,11728,3.654204,5,0.860742,1,26.672354
936,11736,6.875971,8,0.860647,1,28.621805
937,11747,7.139936,11,0.860516,1,20.686192
938,11770,20.109945,23,0.860243,1,27.466717
939,11800,22.473985,30,0.859887,0,22.700187
940,11813,11.008659,13,0.859733,1,26.544886
941,11819,4.764116,6,0.859661,1,26.020328
942,11835,11.331649,16,0.859471,1,22.404864
943,11849,10.089905,14,0.859305,1,22.627099
944,11864,13.754595,15,0.859127,1,28.359244
945,11888,21.07222,24,0.858842,1,27.133493
946,11896,5.568372,8,0.858747,1,23.775604
947,11906,7.696033,10,0.858628,1,25.697344
948,11909,1.960209,3,0.858592,1,25.028024
949,11912,1.764923,3,0.858557,1,23.347427
950,11933,18.039064,21,0.858308,1,26.447079
951,11962,19.865777,29,0.857963,1,21.150615
952,11970,6.095831,8,0.857868,1,26.038912
953,11979,6.168974,9,0.857761,1,22.344956
954,11984,3.957201,5,0.857702,1,28.056907
955,11987,1.958373,3,0.857666,1,25.824418
956,12000,9.619566,13,0.857512,1,23.431927
957,12004,2.76616,4,0.857464,1,25.945884
958,12012,6.957162,8,0.857369,1,28.136586
959,12016,2.568289,4,0.857322,1,24.36223
960,12033,13.180019,17,0.85712,1,24.635313
961,12037,2.757291,4,0.857073,1,25.021018
962,12051,11.037409,14,0.856906,1,24.718918
963,12054,1.958373,3,0.856871,1,24.334
964,12074,17.360202,20,0.856633,1,27.373913
965,12077,1.602273,3,0.856598,1,22.435511
966,12083,4.955589,6,0.856526,1,27.515441
967,12100,13.367892,17,0.856324,1,24.676504
968,12116,14.358985,16,0.856134,1,28.202771
969,12142,19.784461,26,0.855826,1,23.591755
970,12152,7.100994,10,0.855707,1,24.020601
971,12156,2.566059,4,0.855659,1,22.568918
972,12166,8.581851,10,0.855541,1,28.168925
973,12175,6.108441,9,0.855434,1,22.886625
974,12179,2.759115,4,0.855386,1,25.021018
975,12186,5.957172,7,0.855303,1,28.034906
976,12192,4.75612,6,0.855232,1,26.682073
977,12214,15.305875,22,0.854971,1,21.391964
978,12216,1.121128,2,0.854947,1,27.558956
979,12221,3.321375,5,0.854888,1,24.399205
980,12225,2.759509,4,0.85484,1,24.103295
981,12232,4.327327,7,0.854757,1,20.363907
982,12240,6.158446,8,0.854662,1,25.635514
983,12247,5.160291,7,0.854579,1,24.580503
984,12253,3.611695,6,0.854507,1,21.084377
985,12258,3.55841,5,0.854448,1,25.247515
986,12265,5.798098,7,0.854365,1,28.138574
987,12278,8.499024,13,0.854211,1,20.521494
988,12308,22.519631,30,0.853854,0,22.866545
989,12321,10.573797,13,0.8537,1,26.553144
990,12348,20.263012,27,0.853379,1,23.285794
991,12373,21.514169,25,0.853082,1,26.869379
992,12391,14.161203,18,0.852869,1,25.293584
993,12396,3.957206,5,0.852809,1,26.92548
994,12414,15.754497,18,0.852596,1,27.505149
995,12424,7.976156,10,0.852477,1,26.336057
996,12427,1.454778,3,0.852441,1,22.26344
997,12438,9.756454,11,0.852311,1,27.762604
998,12444,4.652318,6,0.852239,1,27.226795
999,12458,9.346657,14,0.852073,1,21.073833
1000,12467,7.756475,9,0.851966,1,27.265398
1001,12474,6.277194,7,0.851883,1,29.852779
1002,12489,12.414454,15,0.851705,1,26.585391
1003,12495,3.920509,6,0.851634,1,22.246066
1004,12500,2.744651,5,0.851574,1,20.693321
1005,12506,4.561489,6,0.851503,1,25.345954
1006,12518,9.413683,12,0.851361,1,24.617243
1007,12522,2.985178,4,0.851313,1,27.933612
1008,12526,3.273531,4,0.851266,1,29.742582
1009,12532,4.959018,6,0.851194,1,27.013028
1010,12538,4.760184,6,0.851123,1,26.179635
1011,12549,8.592042,11,0.850993,1,25.565149
1012,12558,6.41387,9,0.850886,1,23.774389
1013,12564,4.959018,6,0.850814,1,27.013028
1014,12581,14.28959,17,0.850612,1,26.754347
1015,12583,0.966017,2,0.850589,1,23.102363
1016,12601,13.334391,18,0.850375,1,23.337922
1017,12609,6.395334,8,0.85028,1,25.576281
1018,12621,8.929435,12,0.850137,1,23.365667
1019,12646,18.348326,25,0.849841,1,22.935427
1020,12650,2.164773,4,0.849793,1,20.862547
1021,12679,22.156137,29,0.849449,1,23.585479
1022,12692,9.258254,13,0.849294,1,23.080062
1023,12700,6.955328,8,0.849199,1,27.876822
1024,12716,14.364273,16,0.849009,1,28.455648
1025,12719,1.958373,3,0.848974,1,24.334
1026,12731,8.68619,12,0.848831,1,23.776671
1027,12738,5.568086,7,0.848748,1,27.17241
1028,12748,8.101922,10,0.848629,1,26.836059
1029,12761,11.553218,13,0.848475,1,28.172568
1030,12765,2.280025,4,0.848428,1,20.28113
1031,12770,3.09216,5,0.848368,1,23.040974
1032,12773,1.958373,3,0.848333,1,24.574129
1033,12777,3.277229,4,0.848285,1,29.742582
1034,12793,14.191751,16,0.848095,1,27.715277
1035,12796,1.795329,3,0.848059,1,22.255106
1036,12826,26.263839,30,0.847703,0,26.632512
1037,12832,4.760324,6,0.847632,1,26.335456
1038,12843,9.588154,11,0.847501,1,27.239
1039,12848,3.959047,5,0.847442,1,28.043353
1040,12851,1.960209,3,0.847406,1,25.412525
1041,12857,5.197649,6,0.847335,1,29.494912
1042,12866,6.809379,9,0.847228,1,25.275268
1043,12871,3.955372,5,0.847169,1,27.760046
1044,12877,4.204376,6,0.847098,1,23.906209
1045,12888,9.95321,11,0.846967,1,28.64479
1046,12899,8.639991,11,0.846836,1,25.789581
1047,12914,11.058997,15,0.846658,1,23.49854
1048,12923,7.754871,9,0.846551,1,27.453137
1049,12926,1.960209,3,0.846516,1,25.028024
1050,12947,17.493426,21,0.846266,1,26.247888
1051,12963,13.372673,16,0.846076,1,26.810598
1052,12967,2.761346,4,0.846029,1,25.021018
1053,12979,10.955321,12,0.845886,1,28.575128
1054,12989,6.976386,10,0.845768,1,23.244878
1055,12994,3.959047,5,0.845708,1,26.803499
1056,13009,11.21896,15,0.84553,1,24.222482
1057,13015,3.731813,6,0.845459,1,21.397849
1058,13023,6.201119,8,0.845364,1,25.430575
1059,13037,11.9948,14,0.845198,1,26.857685
1060,13042,3.587627,5,0.845138,1,26.346851
1061,13066,21.111214,24,0.844853,1,27.23826
1062,13096,25.53371,30,0.844497,0,25.972516
1063,13110,12.124627,14,0.844331,1,27.864489
1064,13119,7.196086,9,0.844224,1,26.280648
1065,13122,1.960209,3,0.844188,1,25.028024
1066,13132,7.612048,10,0.844069,1,25.397775
1067,13155,18.018264,23,0.843796,1,24.261504
1068,13181,22.47626,26,0.843487,1,26.926642
1069,13194,10.594662,13,0.843333,1,26.110398
1070,13224,21.561268,30,0.842977,1,22.168163
1071,13227,1.764923,3,0.842941,1,23.734909
1072,13231,2.566059,4,0.842894,1,24.695191
1073,13253,17.499233,22,0.842633,1,24.399063
1074,13265,8.51349,12,0.84249,1,23.610842
1075,13267,1.276554,2,0.842466,1,29.499772
1076,13270,2.079527,3,0.842431,1,27.999848
1077,13287,13.170713,17,0.842229,1,25.00176
1078,13313,21.019041,26,0.84192,1,25.132212
1079,13341,23.056654,28,0.841587,1,25.580155
1080,13364,18.27259,23,0.841314,1,25.001785
1081,13372,6.277093,8,0.841219,1,25.229799
1082,13402,21.521909,30,0.840863,0,21.700848
1083,13432,24.139776,30,0.840507,0,24.465791
1084,13442,6.541001,10,0.840388,1,21.338705
